Student_ID,Previous_Semester_GPA,No_of_Backlogs,Cumulative_GPA,T1_Marks,T2_Marks,T3_Marks,Attendance_Percentage,TA_Marks,Adherence_to_Deadlines,Total_Score,Final_Grade
S11545,5.93,1,5.68,15,13,25,82,23,5,76,B+
S11546,5.52,3,7.89,8,11,28,75,22,5,69,B
S11547,6.48,2,4.6,12,15,23,74,20,4,70,B
S11548,5.95,2,8.61,11,10,23,98,16,3,60,C+
S11549,6.84,0,7.52,18,13,22,87,22,3,75,B+
S11550,5.26,0,7.72,17,14,28,88,20,3,79,B+
S11551,6.43,0,6.73,14,16,27,95,22,5,79,B+
S11552,9.53,0,5.52,18,14,25,88,23,5,80,B+
S11553,2.55,0,6.27,15,12,27,75,22,5,76,B+
S11554,3.94,0,5.94,11,13,25,85,21,4,70,B
S11555,5.6,0,6.76,15,15,28,80,18,3,76,B+
S11556,7.57,0,6.72,16,18,26,88,21,3,81,B+
S11557,8.21,0,4.37,14,17,25,73,17,4,73,B
S11558,6.47,1,5.38,11,14,28,69,14,2,67,B
S11559,7.52,0,4.95,16,15,26,89,20,3,77,B+
S11560,6.32,1,7.44,14,12,20,86,20,4,66,B
S11561,5.76,0,8.68,16,15,29,63,14,3,74,B
S11562,5.98,0,7.09,17,13,28,67,19,4,77,B+
S11563,5.28,0,7.69,16,16,28,63,18,5,78,B+
S11564,5.17,2,6.09,9,11,24,79,22,4,66,B
S11565,5.83,0,5.26,15,14,21,63,17,4,67,B
S11566,5.74,0,6.79,18,13,29,55,14,3,74,B
S11567,5.91,0,7.23,10,16,31,78,18,4,75,B+
S11568,6.43,0,7.44,17,10,28,99,19,3,74,B
S11569,8.55,3,6.66,12,12,22,80,21,4,67,B
S11570,5.97,0,7.84,14,15,30,76,24,5,83,B+
S11571,7.9,0,4.71,11,14,32,70,14,3,71,B
S11572,5.96,1,8.11,12,14,32,88,21,4,79,B+
S11573,9.14,0,6.52,15,18,26,91,19,3,78,B+
S11574,4.99,0,6.53,14,15,27,82,22,5,78,B+
S11575,6.9,1,7.45,16,17,29,80,21,4,83,B+
S11576,6.47,1,6.84,13,15,27,85,19,4,74,B
S11577,7.93,0,8.22,16,11,24,83,20,3,71,B
S11578,6.5,0,8.06,15,17,24,81,20,4,76,B+
S11579,5.92,1,5.11,12,14,24,65,19,3,69,B
S11580,8.95,0,6.09,16,17,29,68,19,4,81,B+
S11581,7.39,0,6.42,15,19,29,65,14,4,77,B+
S11582,6.72,1,8.16,15,14,23,87,23,4,75,B+
S11583,4.61,0,6.63,17,15,28,83,24,5,84,B+
S11584,8.39,0,6.33,15,17,27,69,17,3,76,B+
S11585,4.93,0,5.64,12,13,23,79,18,4,66,B
S11586,7.29,0,7.37,17,16,28,91,22,4,83,B+
S11587,4.54,0,5.87,14,17,29,82,19,3,79,B+
S11588,6.26,0,7.15,10,19,25,81,22,3,76,B+
S11589,6.29,0,5.36,16,12,26,73,21,4,75,B+
S11590,6.41,0,7.34,14,15,25,81,19,3,73,B
S11591,7.58,0,5.65,14,18,31,82,20,4,83,B+
S11592,6.76,2,6.17,15,13,22,87,25,5,75,B+
S11593,6.39,0,8.4,15,15,24,88,18,3,72,B
S11594,5.85,0,8.26,19,13,30,94,21,4,83,B+
S11595,6.96,0,6.55,14,15,19,68,15,3,63,C+
S11596,8.73,1,5.26,12,14,19,73,17,3,62,C+
S11597,6.32,2,5.82,13,13,20,77,21,4,67,B
S11598,5.97,1,6.8,14,11,26,77,18,3,69,B
S11599,4.04,0,6.77,16,13,24,73,22,4,75,B+
S11600,8.16,1,8.05,14,9,29,86,22,4,74,B
S11601,6.48,0,6.57,15,17,26,71,19,5,77,B+
S11602,6.16,1,6.75,15,15,27,86,19,3,76,B+
S11603,6.95,1,6.29,12,12,25,72,19,4,68,B
S11604,9.83,0,8.04,15,12,32,71,15,3,74,B
S11605,8.23,0,7.42,13,15,31,89,20,4,79,B+
S11606,7.75,0,7.53,19,17,27,79,15,3,78,B+
S11607,6.21,0,5.39,11,17,28,77,19,4,75,B+
S11608,7.06,0,4.92,15,14,27,62,15,3,71,B
S11609,5.42,0,6.72,17,16,27,80,17,3,77,B+
S11610,7.93,0,7.52,17,15,24,78,19,3,75,B+
S11611,6.35,0,6.26,17,16,24,81,19,3,76,B+
S11612,6.94,0,6.39,15,16,28,90,19,3,78,B+
S11613,6.21,1,6.73,11,14,24,80,19,2,68,B
S11614,5.06,0,7.36,19,13,28,69,17,3,77,B+
S11615,5.6,0,6.63,12,17,28,91,23,4,80,B+
S11616,7.44,0,6.31,15,15,28,85,23,4,81,B+
S11617,8.07,0,5.93,19,11,30,77,20,4,80,B+
S11618,6.49,0,5.96,13,15,28,87,23,4,79,B+
S11619,7.07,0,6.53,16,15,28,79,21,5,80,B+
S11620,8.02,0,5.55,16,16,32,73,20,4,84,B+
S11621,5.39,3,6.96,11,10,22,81,19,4,62,C+
S11622,4.33,0,8.11,17,17,25,68,22,5,81,B+
S11623,6.99,2,6.5,10,12,27,88,21,4,70,B
S11624,7.9,1,6.24,14,13,29,91,21,4,77,B+
S11625,6.75,0,6.05,12,10,26,72,21,5,69,B
S11626,6.4,3,5.32,10,14,23,82,16,2,63,C+
S11627,4.89,0,4.16,15,14,30,66,16,4,75,B+
S11628,6.87,1,6.42,16,17,25,94,17,2,75,B+
S11629,6.59,0,7.54,15,12,26,96,21,4,74,B
S11630,5.48,0,6.81,16,16,30,81,22,4,84,B+
S11631,7.31,0,6.42,12,14,27,79,22,4,75,B+
S11632,9.66,0,5.73,18,13,25,86,23,5,79,B+
S11633,4.48,0,7.36,12,14,21,92,23,5,70,B
S11634,4.38,0,6.09,14,19,25,97,23,4,81,B+
S11635,6.07,0,7.29,17,15,24,76,21,4,77,B+
S11636,6.29,0,6.77,14,15,22,80,22,4,73,B
S11637,4.82,1,6.81,14,14,21,64,12,2,61,C+
S11638,8.83,0,8.94,15,16,26,87,23,5,80,B+
S11639,5.73,0,7.71,17,10,26,83,20,4,73,B
S11640,4.78,0,8.76,18,15,23,93,20,3,76,B+
S11641,7.18,0,5.22,12,17,24,78,24,5,77,B+
S11642,5.72,0,7.79,14,15,29,82,21,4,79,B+
S11643,6.72,1,7.11,14,13,19,83,20,3,66,B
S11644,5.93,1,6.63,12,12,26,73,15,3,65,B
S11645,6.73,1,9.52,16,12,30,80,22,5,80,B+
S11646,6.0,0,6.02,16,18,26,60,16,4,76,B+
S11647,6.6,0,7.04,12,16,24,78,22,4,74,B
S11648,6.51,0,5.81,14,17,27,78,21,4,79,B+
S11649,5.95,0,7.43,17,13,27,79,18,4,75,B+
S11650,7.83,1,7.82,15,13,25,85,18,4,71,B
S11651,7.13,0,5.87,14,14,29,93,23,5,80,B+
S11652,4.43,0,6.74,16,14,26,71,15,3,71,B
S11653,5.64,1,8.41,14,13,21,78,21,4,69,B
S11654,6.71,0,8.03,10,14,29,91,18,3,71,B
S11655,3.71,0,6.84,14,19,28,96,23,3,84,B+
S11656,7.86,0,7.81,14,14,31,70,19,4,78,B+
S11657,5.64,0,6.88,16,15,28,86,24,5,83,B+
S11658,5.02,0,6.67,14,17,31,96,22,4,84,B+
S11659,6.79,0,5.93,15,14,34,84,19,5,82,B+
S11660,6.07,1,5.01,17,15,30,99,25,4,87,A
S11661,6.3,1,6.22,10,10,30,96,23,4,73,B
S11662,6.9,0,7.74,15,18,24,92,25,5,82,B+
S11663,7.56,0,5.8,13,12,30,86,20,4,75,B+
S11664,7.52,0,6.83,13,14,28,81,17,2,72,B
S11665,7.33,0,7.23,16,14,33,93,21,3,84,B+
S11666,8.08,0,6.91,14,15,27,91,22,4,78,B+
S11667,7.41,0,8.9,18,17,26,80,19,4,80,B+
S11668,7.97,0,7.16,16,16,29,70,24,5,85,A
S11669,8.14,0,5.16,14,11,30,71,19,4,74,B
S11670,6.28,1,7.2,13,13,24,78,20,4,70,B
S11671,5.36,0,7.04,18,14,24,96,22,4,78,B+
S11672,5.32,3,7.26,8,8,23,77,19,4,58,C+
S11673,6.39,0,6.05,17,18,27,88,23,4,85,A
S11674,3.26,1,4.77,13,15,23,68,17,4,68,B
S11675,6.06,1,7.02,14,10,24,81,17,2,65,B
S11676,5.23,0,7.87,12,17,28,96,24,4,81,B+
S11677,9.13,0,6.24,15,12,31,83,23,5,81,B+
S11678,8.69,0,5.84,14,15,26,88,25,5,80,B+
S11679,7.26,0,8.05,13,15,27,77,19,4,74,B
S11680,8.22,0,8.42,17,15,25,69,18,4,75,B+
S11681,4.82,0,7.41,13,13,25,68,21,5,72,B
S11682,8.32,0,6.17,16,13,24,63,17,3,70,B
S11683,6.13,0,6.61,16,18,22,85,23,5,79,B+
S11684,5.97,2,7.24,10,8,30,96,22,4,70,B
S11685,6.72,0,4.37,18,13,27,70,19,4,77,B+
S11686,6.78,0,7.51,19,14,26,59,17,4,76,B+
S11687,6.73,0,8.52,15,16,20,80,21,4,72,B
S11688,6.42,0,7.69,12,17,30,67,15,3,74,B
S11689,8.21,0,7.15,17,18,25,75,16,4,76,B+
S11690,5.61,1,7.14,12,13,22,82,19,3,66,B
S11691,7.01,0,6.94,13,14,28,83,22,4,77,B+
S11692,5.62,1,5.1,11,14,20,85,21,4,66,B
S11693,6.81,0,5.41,15,18,29,82,19,3,81,B+
S11694,6.05,0,7.89,19,12,29,87,19,3,79,B+
S11695,6.69,2,6.8,12,14,27,81,19,5,72,B
S11696,7.32,0,9.22,14,17,26,74,20,4,77,B+
S11697,7.05,0,6.52,13,13,28,99,25,5,79,B+
S11698,5.47,0,6.98,17,15,22,95,21,3,75,B+
S11699,5.53,0,6.52,13,13,26,75,19,4,71,B
S11700,6.46,0,7.34,17,16,29,81,20,3,82,B+
S11701,7.21,0,6.0,16,13,25,78,21,3,75,B+
S11702,4.36,0,5.85,15,18,28,83,19,4,80,B+
S11703,6.27,1,6.73,15,14,28,88,21,4,78,B+
S11704,6.93,0,6.35,16,17,26,78,17,3,76,B+
S11705,6.97,0,7.8,13,12,31,92,21,3,77,B+
S11706,7.02,0,6.13,14,15,22,83,19,3,70,B
S11707,5.85,2,8.19,10,15,28,79,17,2,70,B
S11708,6.39,2,7.91,14,12,20,74,20,3,66,B
S11709,5.55,1,7.98,17,15,29,82,19,2,80,B+
S11710,6.35,0,5.78,17,16,30,93,21,4,84,B+
S11711,5.57,1,6.53,10,12,23,93,25,5,70,B
S11712,6.98,1,4.93,12,15,31,79,20,4,78,B+
S11713,6.9,1,7.56,15,15,27,68,18,5,75,B+
S11714,8.65,0,7.43,13,17,28,85,16,3,74,B
S11715,7.88,0,6.96,15,12,29,80,22,5,78,B+
S11716,6.37,1,5.69,15,12,23,71,19,4,69,B
S11717,5.74,0,9.93,18,12,22,84,21,4,73,B
S11718,7.0,0,6.36,14,16,26,60,20,4,76,B+
S11719,5.11,0,5.64,15,15,28,69,16,4,74,B
S11720,5.37,0,6.31,16,18,28,76,20,4,82,B+
S11721,4.93,1,7.08,12,13,25,81,22,3,72,B
S11722,6.77,0,4.73,15,19,29,87,21,5,84,B+
S11723,7.4,0,5.84,17,17,29,65,14,2,77,B+
S11724,5.73,1,6.26,16,15,27,91,22,3,80,B+
S11725,5.22,0,6.72,14,14,31,81,21,4,80,B+
S11726,8.56,0,6.07,17,14,27,63,17,4,75,B+
S11727,7.76,0,5.84,17,16,25,92,22,5,80,B+
S11728,6.64,0,8.34,16,14,23,79,16,3,69,B
S11729,6.06,0,4.4,16,12,27,87,21,4,76,B+
S11730,7.91,0,5.54,16,19,28,79,17,3,80,B+
S11731,9.18,0,5.52,16,19,29,74,20,4,84,B+
S11732,7.03,0,7.7,11,17,28,79,16,3,72,B
S11733,6.0,0,7.31,15,16,28,86,21,4,80,B+
S11734,6.39,1,5.99,14,14,24,76,18,4,70,B
S11735,4.26,0,6.62,12,18,27,85,22,4,79,B+
S11736,5.94,0,7.83,12,17,27,89,21,4,77,B+
S11737,7.82,1,8.83,13,14,20,68,16,3,63,C+
S11738,5.51,1,8.13,16,12,22,91,21,4,71,B
S11739,3.96,0,7.41,14,14,30,76,18,3,76,B+
S11740,6.84,0,6.67,12,11,25,95,24,4,72,B
S11741,8.28,0,6.71,13,15,25,82,19,3,72,B
S11742,4.55,0,4.43,15,13,23,75,23,5,74,B
S11743,7.63,1,6.74,12,12,25,85,21,4,70,B
S11744,6.25,0,7.67,15,15,27,81,19,3,76,B+
S11745,5.32,0,6.62,14,14,27,65,15,3,70,B
S11746,5.2,0,7.39,19,14,27,86,19,2,79,B+
S11747,5.83,1,8.85,15,17,21,78,18,4,71,B
S11748,6.19,0,7.39,13,16,30,67,17,4,76,B+
S11749,8.05,0,4.01,14,18,27,80,19,4,78,B+
S11750,4.8,0,7.68,15,14,25,83,20,4,74,B
S11751,7.35,0,5.61,15,12,29,82,21,4,77,B+
S11752,7.7,0,5.75,16,12,25,83,21,4,74,B
S11753,6.56,0,7.21,17,16,26,83,24,5,83,B+
S11754,6.32,3,3.74,8,11,16,87,20,3,55,C+
S11755,8.09,2,7.32,11,13,29,65,17,4,70,B
S11756,7.14,0,6.17,15,18,23,59,17,4,73,B
S11757,8.41,0,5.95,14,13,25,70,18,3,70,B
S11758,4.79,0,7.68,14,11,30,75,19,4,74,B
S11759,7.12,0,5.14,18,11,27,75,21,5,77,B+
S11760,6.57,0,8.01,17,14,23,73,15,2,69,B
S11761,6.64,0,8.34,15,19,30,82,17,3,81,B+
S11762,6.66,0,5.92,13,17,25,82,19,4,74,B
S11763,6.31,0,4.92,15,19,27,82,21,4,82,B+
S11764,6.66,2,6.95,13,11,26,82,23,5,73,B
S11765,7.67,2,6.23,8,12,22,88,22,3,64,C+
S11766,7.14,0,6.94,14,11,26,74,21,4,72,B
S11767,6.24,1,5.74,11,16,21,69,20,4,68,B
S11768,5.58,0,5.06,17,14,20,68,16,3,67,B
S11769,6.8,0,7.24,14,13,25,63,16,4,68,B
S11770,6.15,1,8.21,13,11,25,72,22,5,71,B
S11771,7.06,2,7.15,11,14,21,90,17,2,63,C+
S11772,3.97,0,7.07,12,16,28,86,19,3,75,B+
S11773,6.26,0,5.72,16,18,26,69,12,2,72,B
S11774,7.25,1,7.25,13,14,23,85,23,5,73,B
S11775,7.52,1,7.76,14,13,22,93,22,4,71,B
S11776,4.8,0,6.09,14,15,27,75,22,4,78,B+
S11777,7.4,0,6.33,15,13,28,64,16,4,72,B
S11778,5.63,0,5.11,14,17,29,80,20,3,80,B+
S11779,5.82,0,6.93,13,11,30,89,22,4,76,B+
S11780,6.67,0,6.57,17,15,23,69,18,4,73,B
S11781,7.11,0,4.9,13,15,19,74,19,4,66,B
S11782,6.17,1,6.02,14,15,26,71,21,5,76,B+
S11783,6.56,1,5.52,12,16,26,92,24,5,78,B+
S11784,6.47,0,8.13,17,11,24,90,20,3,72,B
S11785,8.09,1,8.08,15,15,25,78,21,3,76,B+
S11786,7.89,2,5.98,11,15,21,87,21,4,68,B
S11787,6.33,0,5.17,13,15,26,81,20,4,74,B
S11788,4.99,0,5.18,16,16,25,89,20,3,77,B+
S11789,7.28,0,5.5,16,15,30,81,20,3,81,B+
S11790,5.75,0,5.94,17,14,30,74,19,4,80,B+
S11791,5.18,0,8.2,13,13,25,94,21,4,72,B
S11792,7.96,0,6.39,13,15,30,66,20,5,78,B+
S11793,6.14,0,6.74,15,18,30,84,14,2,77,B+
S11794,6.65,1,5.99,12,12,23,91,20,3,67,B
S11795,6.18,0,6.41,17,15,30,79,18,2,80,B+
S11796,6.34,1,5.96,15,12,30,73,17,4,74,B
S11797,4.85,0,6.62,13,16,33,94,23,4,85,A
S11798,5.67,0,5.06,13,16,28,80,19,4,76,B+
S11799,7.61,0,8.27,14,14,29,88,19,4,76,B+
S11800,5.46,3,6.25,7,13,28,66,18,4,66,B
S11801,6.23,0,6.54,16,13,27,75,21,5,77,B+
S11802,8.48,0,8.06,16,14,18,76,21,5,69,B
S11803,4.62,0,7.98,19,12,29,79,17,4,77,B+
S11804,7.73,0,4.82,16,16,29,69,18,4,79,B+
S11805,6.5,0,6.49,13,12,25,86,18,2,68,B
S11806,7.04,0,8.6,13,14,32,72,20,4,79,B+
S11807,6.37,2,6.6,11,13,27,79,16,2,67,B
S11808,7.11,0,4.18,16,14,29,71,19,4,78,B+
S11809,6.11,0,6.23,12,12,23,67,18,3,65,B
S11810,4.8,1,6.24,17,8,23,85,20,4,68,B
S11811,5.44,0,6.98,19,19,24,82,18,3,80,B+
S11812,5.79,0,6.87,16,13,27,75,13,2,69,B
S11813,7.19,0,4.8,13,15,25,100,23,4,76,B+
S11814,5.81,0,7.93,13,15,26,74,21,5,75,B+
S11815,4.59,1,5.2,13,14,30,90,24,4,81,B+
S11816,6.45,0,6.19,16,13,30,90,23,4,82,B+
S11817,4.84,0,7.61,16,14,30,83,17,3,77,B+
S11818,5.86,2,5.32,10,12,24,78,22,3,68,B
S11819,7.57,0,7.71,18,17,24,92,22,5,81,B+
S11820,7.44,1,6.59,14,14,24,93,20,2,72,B
S11821,5.19,0,5.51,16,16,27,76,24,5,83,B+
S11822,4.55,0,7.84,15,15,24,84,22,5,76,B+
S11823,3.92,0,8.6,13,16,26,89,20,4,75,B+
S11824,6.87,0,7.21,13,14,32,72,14,1,73,B
S11825,7.03,0,7.96,15,14,23,91,20,3,72,B
S11826,7.31,0,7.85,14,14,30,67,15,3,73,B
S11827,4.98,0,6.28,13,15,21,66,18,3,67,B
S11828,5.88,1,4.98,12,14,29,73,16,3,71,B
S11829,5.7,1,7.1,13,8,29,83,17,4,67,B
S11830,6.68,0,7.61,16,14,32,81,19,4,81,B+
S11831,8.22,0,6.72,14,14,25,86,22,5,75,B+
S11832,5.21,0,6.36,14,11,28,92,18,2,71,B
S11833,6.41,0,8.67,14,16,27,97,23,5,80,B+
S11834,4.81,1,6.74,12,12,26,72,19,5,69,B
S11835,6.79,0,4.53,13,15,32,76,24,5,84,B+
S11836,7.51,1,7.11,13,16,24,96,25,5,78,B+
S11837,7.2,3,7.07,8,8,22,95,21,3,59,C+
S11838,7.87,0,7.08,14,17,27,94,21,4,79,B+
S11839,5.38,0,6.32,12,14,23,85,18,2,67,B
S11840,5.89,3,7.88,12,9,21,84,25,5,67,B
S11841,5.36,0,5.41,15,18,22,87,20,2,75,B+
S11842,7.01,2,5.75,14,13,25,76,19,4,71,B
S11843,6.61,1,6.45,14,16,27,76,19,4,76,B+
S11844,5.82,3,8.14,11,9,28,84,20,4,68,B
S11845,6.54,0,6.1,14,13,27,80,20,4,74,B
S11846,6.06,0,6.84,16,12,30,83,16,3,74,B
S11847,7.2,1,7.67,13,13,22,78,22,5,70,B
S11848,8.26,0,7.63,15,14,25,75,17,4,71,B
S11849,7.06,0,8.33,14,17,25,87,23,4,79,B+
S11850,7.34,2,5.32,10,11,23,95,21,3,65,B
S11851,5.98,0,6.43,16,15,27,72,18,4,76,B+
S11852,5.09,0,5.65,16,20,25,81,19,4,80,B+
S11853,6.47,1,7.82,13,15,20,82,20,4,68,B
S11854,6.61,1,6.22,12,15,21,82,17,3,65,B
S11855,6.34,0,6.9,15,17,28,97,25,5,85,A
S11856,7.47,0,7.89,16,20,22,74,19,4,77,B+
S11857,6.54,0,5.84,20,17,28,62,18,4,83,B+
S11858,8.81,0,7.43,12,13,30,89,21,3,76,B+
S11859,7.07,0,4.36,15,16,28,70,21,5,80,B+
S11860,6.18,0,6.97,16,12,24,95,23,4,75,B+
S11861,8.82,0,7.67,17,13,26,78,18,3,74,B
S11862,6.33,0,5.92,14,19,26,76,18,3,77,B+
S11863,5.4,0,6.18,16,15,24,83,21,5,76,B+
S11864,5.49,0,5.07,13,16,30,89,20,4,79,B+
S11865,6.62,0,6.71,20,16,27,84,20,4,83,B+
S11866,9.36,1,5.16,12,13,26,84,25,5,76,B+
S11867,7.39,3,7.41,11,10,25,71,20,4,66,B
S11868,6.29,0,8.55,12,11,23,68,17,4,63,C+
S11869,4.32,0,6.71,11,16,23,65,15,4,65,B
S11870,5.22,1,8.42,14,15,23,79,20,4,72,B
S11871,4.43,0,5.71,13,16,25,77,18,3,72,B
S11872,5.57,0,9.11,14,13,27,85,22,4,76,B+
S11873,8.39,1,7.6,13,13,29,87,20,4,75,B+
S11874,4.25,0,7.88,13,15,22,87,22,4,72,B
S11875,5.9,2,7.48,14,12,22,81,18,2,66,B
S11876,7.81,0,6.16,16,17,28,88,17,3,78,B+
S11877,4.36,1,6.76,13,11,30,85,22,4,76,B+
S11878,5.73,3,7.39,7,12,17,75,20,4,56,C+
S11879,6.28,0,7.22,17,16,25,74,18,4,76,B+
S11880,7.1,0,6.81,15,19,26,80,21,4,81,B+
S11881,6.44,2,8.43,9,12,25,88,21,4,67,B
S11882,6.0,1,6.81,15,15,25,69,19,4,74,B
S11883,5.45,0,7.53,20,15,31,71,21,4,87,A
S11884,6.27,0,7.2,16,20,30,66,17,2,83,B+
S11885,6.06,0,6.59,12,13,27,79,19,3,71,B
S11886,4.06,0,6.39,18,15,26,77,23,4,82,B+
S11887,7.52,0,5.74,15,18,32,83,21,4,86,A
S11888,6.29,0,8.17,15,15,27,94,25,4,82,B+
S11889,8.52,0,6.24,14,15,31,79,17,3,77,B+
S11890,5.67,0,4.9,15,16,23,72,14,2,68,B
S11891,6.22,0,7.82,16,15,25,87,17,3,73,B
S11892,7.52,1,7.16,15,15,25,81,25,5,80,B+
S11893,6.2,0,7.46,16,13,30,72,21,3,80,B+
S11894,8.46,0,4.93,13,12,22,90,19,3,66,B
S11895,7.27,0,6.47,16,14,24,82,16,2,70,B
S11896,7.71,0,6.37,15,16,27,79,19,2,77,B+
S11897,5.83,1,7.06,15,12,28,86,18,3,73,B
S11898,4.84,1,7.39,15,12,23,80,21,4,71,B
S11899,6.67,0,6.91,17,12,31,79,18,3,78,B+
S11900,4.3,0,6.86,13,14,30,69,18,4,75,B+
S11901,6.32,1,8.54,15,14,25,87,23,5,77,B+
S11902,8.39,0,8.52,16,15,28,91,20,3,79,B+
S11903,5.01,0,7.14,15,14,30,89,20,3,79,B+
S11904,7.02,0,7.44,12,17,28,80,23,5,80,B+
S11905,7.84,0,7.08,12,13,24,89,21,4,70,B
S11906,6.95,0,9.03,13,15,26,67,16,4,70,B
S11907,6.26,0,5.85,13,15,29,86,23,4,80,B+
S11908,4.43,1,6.52,14,13,23,83,21,4,71,B
S11909,7.12,0,6.54,16,14,26,87,22,4,78,B+
S11910,7.47,0,5.79,10,16,29,73,15,3,70,B
S11911,7.02,0,7.83,15,15,31,92,19,3,80,B+
S11912,4.98,2,7.03,13,10,22,90,22,4,67,B
S11913,7.12,1,6.35,16,12,21,72,21,5,70,B
S11914,7.97,1,5.89,12,16,24,83,21,4,73,B
S11915,5.56,0,5.87,17,15,27,70,18,4,77,B+
S11916,8.89,0,5.95,19,12,22,82,22,4,75,B+
S11917,6.84,0,7.56,17,15,30,58,18,4,80,B+
S11918,7.55,0,6.56,16,15,25,79,19,4,75,B+
S11919,5.62,0,7.82,13,15,31,78,19,3,78,B+
S11920,7.89,3,7.05,12,10,20,81,17,3,59,C+
S11921,7.48,0,6.86,15,12,24,62,20,4,71,B
S11922,7.32,2,6.46,12,12,30,77,17,3,71,B
S11923,5.93,3,6.16,12,12,19,81,23,4,66,B
S11924,6.58,1,7.11,15,12,26,67,21,5,74,B
S11925,6.52,0,5.08,15,14,23,87,18,3,70,B
S11926,4.58,0,6.22,13,15,25,76,14,2,67,B
S11927,7.61,1,6.33,17,17,22,91,23,5,79,B+
S11928,5.65,1,6.82,16,17,28,78,21,4,82,B+
S11929,6.93,3,7.76,9,7,20,76,23,5,59,C+
S11930,7.76,2,7.46,10,9,23,86,21,4,63,C+
S11931,8.04,0,6.66,12,15,30,62,15,3,72,B
S11932,8.99,0,8.04,14,12,24,82,21,4,71,B
S11933,7.14,1,7.76,15,15,24,76,22,5,76,B+
S11934,5.17,0,8.29,13,17,27,80,19,4,76,B+
S11935,5.83,3,7.77,8,13,31,89,21,4,73,B
S11936,6.18,1,4.58,14,11,25,92,25,5,75,B+
S11937,4.46,0,8.53,17,17,28,74,20,4,82,B+
S11938,5.62,1,6.55,17,17,24,67,19,4,77,B+
S11939,7.86,0,8.31,11,12,30,94,22,4,75,B+
S11940,3.93,0,6.6,15,13,28,77,20,4,76,B+
S11941,4.82,0,8.02,11,15,27,98,24,5,77,B+
S11942,6.91,1,5.44,13,16,25,83,22,4,76,B+
S11943,7.2,0,8.72,16,16,29,73,17,4,78,B+
S11944,7.7,1,4.84,15,12,28,96,22,4,77,B+
S11945,5.69,0,6.5,16,14,28,80,20,3,78,B+
S11946,5.65,0,6.6,15,13,28,75,21,4,77,B+
S11947,9.41,0,4.76,12,15,27,98,23,5,77,B+
S11948,7.28,0,7.34,15,13,28,91,23,5,79,B+
S11949,6.99,0,7.38,16,15,29,66,17,4,77,B+
S11950,7.32,1,7.21,10,17,21,74,18,4,66,B
S11951,7.21,0,7.75,15,16,27,75,17,4,75,B+
S11952,7.52,0,7.37,12,14,24,75,17,4,67,B
S11953,7.29,0,6.34,17,15,25,88,17,4,74,B
S11954,6.19,0,6.0,13,16,30,72,22,4,81,B+
S11955,5.48,1,5.66,13,15,24,60,20,5,72,B
S11956,6.76,2,8.45,13,11,29,93,22,4,75,B+
S11957,5.97,2,6.66,14,11,23,72,20,4,68,B
S11958,7.98,0,8.51,16,15,28,79,22,5,81,B+
S11959,7.56,2,7.92,15,11,19,57,18,5,63,C+
S11960,7.28,1,7.13,13,13,24,72,20,5,70,B
S11961,5.8,0,6.29,14,14,26,87,24,4,78,B+
S11962,3.32,3,7.64,8,10,25,69,14,2,57,C+
S11963,5.22,0,9.11,15,14,30,78,18,3,77,B+
S11964,6.84,0,4.94,13,14,33,59,14,3,74,B
S11965,7.56,1,6.76,13,15,26,79,21,4,75,B+
S11966,6.64,0,5.82,18,17,30,68,16,3,81,B+
S11967,6.89,0,6.86,13,16,25,59,14,3,68,B
S11968,3.88,0,7.43,17,15,25,99,25,5,82,B+
S11969,5.43,0,7.72,14,12,21,74,18,4,65,B
S11970,6.85,1,7.38,12,14,29,97,24,4,79,B+
S11971,6.76,0,8.44,15,16,27,67,16,3,74,B
S11972,7.73,0,8.66,17,15,21,83,20,4,73,B
S11973,4.46,0,5.9,11,16,28,82,23,5,78,B+
S11974,8.67,0,5.46,15,14,26,74,15,3,70,B
S11975,6.19,0,5.91,14,15,22,71,20,4,71,B
S11976,7.03,1,7.88,14,13,22,84,20,3,69,B
S11977,5.8,0,7.51,15,15,24,89,18,3,72,B
S11978,6.26,1,6.71,15,15,24,72,17,4,71,B
S11979,6.46,0,7.17,13,15,21,94,21,3,70,B
S11980,6.27,0,7.29,17,16,28,77,19,3,80,B+
S11981,5.35,0,6.19,14,14,29,75,21,4,78,B+
S11982,8.01,0,6.97,14,18,22,85,14,2,68,B
S11983,7.73,0,6.39,16,14,25,67,20,5,75,B+
S11984,7.65,0,8.37,15,12,24,80,19,4,70,B
S11985,7.88,0,7.56,13,16,28,60,15,3,72,B
S11986,6.8,0,6.54,13,10,24,94,23,4,70,B
S11987,8.2,2,7.73,12,11,23,88,21,3,67,B
S11988,6.69,0,5.51,16,13,27,62,13,3,69,B
S11989,6.97,0,5.66,17,15,28,78,13,1,73,B
S11990,6.01,0,6.26,15,17,25,70,19,4,76,B+
S11991,6.37,0,6.45,14,16,26,86,20,3,76,B+
S11992,7.98,3,7.26,10,13,23,87,18,4,64,C+
S11993,5.5,0,8.06,15,16,27,68,17,3,75,B+
S11994,8.99,0,7.05,18,10,29,85,22,4,79,B+
S11995,5.4,3,6.18,10,10,24,82,21,4,65,B
S11996,6.3,0,6.81,14,16,24,90,23,4,77,B+
S11997,7.44,0,4.91,15,15,26,79,22,4,78,B+
S11998,3.8,2,8.01,9,12,21,74,16,4,58,C+
